,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Location_Type,Outlet_Size,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
7688,4,4687.232,0.060688248,20.35,16,1,0,False,True,False,False
7689,2,280.9676,0.078347922,17.1,22,0,0,True,False,False,False
7690,4,7943.6598,0.088828418,20.75,35,0,1,False,False,False,True
7691,1,849.5608,0.081944045,5.765,33,0,2,False,True,False,False
7692,2,2251.0698,0.123726711,12.65,13,1,0,False,True,False,False
7693,2,3119.9388,0.013485235,10.5,33,0,2,False,True,False,False
7694,4,1035.9848,0.077659918,18.25,33,0,2,False,True,False,False
7695,3,1821.6288,0.0,11.65,11,0,1,False,False,True,False
7696,2,778.3202,0.100074524,19.2,23,2,0,False,True,False,False
7697,3,3453.5046,0.037289996,15.7,21,2,1,False,True,False,False
7698,1,239.688,0.050028809,10.3,33,0,2,False,True,False,False
7699,1,1188.453,0.077234113,13.65,23,2,0,False,True,False,False
7700,2,970.7364,0.016197216,16.6,33,0,2,False,True,False,False
7701,4,4673.916,0.051571772,9.6,18,1,0,False,True,False,False
7702,1,922.7988,0.055672032,11.85,33,0,2,False,True,False,False
7703,3,617.8624,0.066336811,17.75,35,2,0,True,False,False,False
7704,2,709.077,0.032672263,8.6,21,2,1,False,True,False,False
7705,4,2143.876,0.047491371,20.7,23,2,0,False,True,False,False
7706,1,577.2486,0.077154417,11.8,13,1,0,False,True,False,False
7707,3,328.9052,0.087692636,11.85,35,2,0,True,False,False,False
7708,4,4832.3764,0.074221559,12.6,11,0,1,False,False,True,False
7709,1,2220.443,0.092834313,20.7,21,2,1,False,True,False,False
7710,1,255.6672,0.020571083,15.85,11,0,1,False,False,True,False
7711,3,1151.1682,0.005978595,6.36,23,2,0,False,True,False,False
7712,3,1241.0512,0.033489979,9.3,21,2,1,False,True,False,False
7713,3,316.9208,0.166609517,15.1,35,2,0,True,False,False,False
7714,3,2985.4472,0.021552357,20.7,13,1,0,False,True,False,False
7715,1,3301.0364,0.130321652,5.8,35,0,1,False,False,False,True
7716,2,1797.66,0.068059156,18.85,21,2,1,False,True,False,False
7717,3,2676.516,0.027573983,16.6,16,1,0,False,True,False,False
7718,3,4942.8992,0.103442268,12.5,23,2,0,False,True,False,False
7719,1,1414.825,0.0,7.02,13,1,0,False,True,False,False
7720,1,885.514,0.168312678,12.85,33,0,2,False,True,False,False
7721,1,1155.8288,0.162205516,7.855,11,0,1,False,False,True,False
7722,2,1593.9252,0.076744561,19.35,16,1,0,False,True,False,False
7723,3,2766.399,0.015591925,17.5,18,1,0,False,True,False,False
7724,4,1491.392,0.067639698,17.75,18,1,0,False,True,False,False
7725,3,854.8872,0.056516756,13.15,21,2,1,False,True,False,False
7726,3,4637.9628,0.140213762,5.365,16,1,0,False,True,False,False
7727,4,2432.1674,0.006075007,13.1,18,1,0,False,True,False,False
7728,2,1944.136,0.022612742,7.075,18,1,0,False,True,False,False
7729,3,2189.1504,0.066770664,9.3,16,1,0,False,True,False,False
7730,1,176.437,0.186250852,12.3,22,0,0,True,False,False,False
7731,2,1076.5986,0.016639482,16.2,33,0,2,False,True,False,False
7732,4,5635.3312,0.040599963,18.85,13,1,0,False,True,False,False
7733,1,467.3916,0.070533748,8.01,11,0,1,False,False,True,False
7734,1,79.896,0.01251245,15.85,35,2,0,True,False,False,False
7735,3,4577.375,0.022807826,19.2,35,0,1,False,False,False,True
7736,1,826.9236,0.041474232,17.35,23,2,0,False,True,False,False
7737,4,7158.6816,0.055289464,7.05,35,0,1,False,False,False,True
7738,3,2599.2832,0.083698962,14.65,11,0,1,False,False,True,False
7739,2,3765.099,0.076045655,12.8,16,1,0,False,True,False,False
7740,3,4068.038,0.116366304,10.3,35,0,1,False,False,False,True
7741,3,2078.6276,0.053279839,6.65,16,1,0,False,True,False,False
7742,1,952.7598,0.021648305,6.675,33,0,2,False,True,False,False
7743,3,1411.496,0.037060755,6.69,11,0,1,False,False,True,False
7744,4,450.0808,0.224607399,9.695,35,2,0,True,False,False,False
7745,3,4431.5648,0.142699588,7.6,18,1,0,False,True,False,False
7746,2,1901.5248,0.103726639,7.51,33,0,2,False,True,False,False
7747,1,2291.0178,0.158424516,17.25,35,0,1,False,False,False,True
7748,4,1470.0864,0.08234117,5.305,35,2,0,True,False,False,False
7749,3,2972.797,0.087847141,11.0,23,2,0,False,True,False,False
7750,4,196.411,0.158562708,16.35,35,2,0,True,False,False,False
7751,2,1263.6884,0.047458754,17.25,11,0,1,False,False,True,False
7752,4,9678.0688,0.015385857,12.15,35,0,1,False,False,False,True
7753,3,457.4046,0.047377447,8.52,35,2,0,True,False,False,False
7754,1,1118.544,0.120443298,6.36,33,0,2,False,True,False,False
7755,3,1480.0734,0.032229348,11.15,33,0,2,False,True,False,False
7756,2,2563.33,0.127638966,14.5,35,0,1,False,False,False,True
7757,3,3103.9596,0.047473135,18.0,18,1,0,False,True,False,False
7758,3,1414.1592,0.149986868,7.825,16,1,0,False,True,False,False
7759,4,1775.6886,0.102065622,14.85,22,0,0,True,False,False,False
7760,3,176.437,0.114243048,9.0,35,2,0,True,False,False,False
7761,1,1403.5064,0.019183756,20.5,33,0,2,False,True,False,False
7762,1,778.986,0.112324552,10.395,18,1,0,False,True,False,False
7763,1,73.238,0.068153091,9.0,35,2,0,True,False,False,False
7764,1,918.804,0.071597469,13.3,18,1,0,False,True,False,False
7765,1,3494.1184,0.052473797,8.975,35,0,1,False,False,False,True
7766,2,1707.777,0.076914745,19.35,18,1,0,False,True,False,False
7767,2,1743.0644,0.079837509,16.5,21,2,1,False,True,False,False
7768,2,1986.0814,0.024520854,5.63,33,0,2,False,True,False,False
7769,1,926.7936,0.02678995,12.35,11,0,1,False,False,True,False
7770,2,2780.3808,0.024432767,9.8,18,1,0,False,True,False,False
7771,3,2388.8904,0.047220268,5.305,11,0,1,False,False,True,False
7772,3,3645.255,0.045534457,18.5,21,2,1,False,True,False,False
7773,3,1869.5664,0.0,10.695,23,2,0,False,True,False,False
7774,1,1631.8758,0.090806457,6.525,13,1,0,False,True,False,False
7775,4,3757.1094,0.033813351,12.35,21,2,1,False,True,False,False
7776,4,2366.919,0.031730739,7.935,16,1,0,False,True,False,False
7777,1,90.5488,0.102262138,15.85,22,0,0,True,False,False,False
7778,2,2463.46,0.0,5.615,23,2,0,False,True,False,False
7779,1,1258.362,0.052511611,10.5,33,0,2,False,True,False,False
7780,4,5592.72,0.056713056,17.2,35,0,1,False,False,False,True
7781,3,4925.5884,0.053950661,8.85,21,2,1,False,True,False,False
7782,3,2345.6134,0.044192372,13.1,23,2,0,False,True,False,False
7783,2,2327.6368,0.046958533,9.8,35,0,1,False,False,False,True
7784,2,2681.8424,0.055829496,15.1,16,1,0,False,True,False,False
7785,3,3146.5708,0.13498355,17.7,33,0,2,False,True,False,False
7786,1,837.5764,0.0,14.65,18,1,0,False,True,False,False
7787,3,2652.5472,0.032538896,16.35,23,2,0,False,True,False,False
7788,4,5829.7448,0.005264755,19.85,13,1,0,False,True,False,False
7789,1,838.908,0.121832956,6.715,18,1,0,False,True,False,False
7790,4,2906.217,0.037403973,20.85,23,2,0,False,True,False,False
7791,1,4074.696,0.10400212,9.5,35,0,1,False,False,False,True
7792,1,1775.6886,0.054162439,17.1,33,0,2,False,True,False,False
7793,4,516.6608,0.023876708,17.5,35,2,0,True,False,False,False
7794,3,1947.465,0.065797601,17.85,16,1,0,False,True,False,False
7795,1,605.878,0.047857804,19.6,33,0,2,False,True,False,False
7796,2,7158.6816,0.048703432,18.1,35,0,1,False,False,False,True
7797,1,383.5008,0.006765149,12.5,23,2,0,False,True,False,False
7798,1,633.8416,0.06121988,15.85,18,1,0,False,True,False,False
7799,4,3197.1716,0.0,6.78,23,2,0,False,True,False,False
7800,1,335.5632,0.041563696,19.6,16,1,0,False,True,False,False
7801,3,2432.8332,0.098457814,17.5,13,1,0,False,True,False,False
7802,3,1444.1202,0.108930629,20.75,18,1,0,False,True,False,False
7803,4,3036.048,0.03046847,12.85,35,0,1,False,False,False,True
7804,4,382.1692,0.073288275,9.3,22,0,0,True,False,False,False
7805,4,5543.4508,0.097692448,17.75,16,1,0,False,True,False,False
7806,3,1539.9954,0.135944247,17.0,21,2,1,False,True,False,False
7807,1,65.2484,0.123089128,13.0,35,2,0,True,False,False,False
7808,2,1230.3984,0.034328578,4.555,33,0,2,False,True,False,False
7809,4,1342.2528,0.089688978,10.1,22,0,0,True,False,False,False
7810,2,2003.3922,0.121709653,20.7,21,2,1,False,True,False,False
7811,3,4170.5712,0.020618957,8.785,18,1,0,False,True,False,False
7812,4,723.0588,0.163548055,17.75,22,0,0,True,False,False,False
7813,1,109.1912,0.178192864,19.25,35,2,0,True,False,False,False
7814,2,1311.626,0.048625599,5.465,18,1,0,False,True,False,False
7815,1,175.7712,0.170213676,17.6,35,2,0,True,False,False,False
7816,4,7510.224,0.044829295,16.75,35,0,1,False,False,False,True
7817,3,1584.604,0.113387677,9.695,35,0,1,False,False,False,True
7818,4,499.35,0.058168807,17.75,22,0,0,True,False,False,False
7819,2,1174.4712,0.016650191,16.2,16,1,0,False,True,False,False
7820,1,649.8208,0.151044881,20.35,16,1,0,False,True,False,False
7821,2,820.2656,0.038948125,8.185,13,1,0,False,True,False,False
7822,1,719.064,0.020688969,20.5,11,0,1,False,False,True,False
7823,1,703.0848,0.112249781,8.42,16,1,0,False,True,False,False
7824,2,838.908,0.046116319,10.0,13,1,0,False,True,False,False
7825,2,2572.6512,0.050957715,7.5,11,0,1,False,False,True,False
7826,3,8417.7094,0.053211728,6.42,35,0,1,False,False,False,True
7827,1,671.1264,0.011111714,10.6,18,1,0,False,True,False,False
7828,3,892.172,0.077029195,20.6,22,0,0,True,False,False,False
7829,4,5283.123,0.017344679,7.51,35,0,1,False,False,False,True
7830,3,1246.3776,0.019457372,16.2,11,0,1,False,False,True,False
7831,3,2406.2012,0.012063121,20.25,13,1,0,False,True,False,False
7832,1,493.3578,0.079755214,12.15,11,0,1,False,False,True,False
7833,2,4482.1656,0.074830794,18.25,35,0,1,False,False,False,True
7834,1,1133.8574,0.044917289,8.21,16,1,0,False,True,False,False
7835,1,57.2588,0.018310142,6.63,22,0,0,True,False,False,False
7836,2,2255.7304,0.041247932,6.935,33,0,2,False,True,False,False
7837,1,2510.066,0.0204702,11.5,35,0,1,False,False,False,True
7838,4,1844.266,0.161404914,15.0,16,1,0,False,True,False,False
7839,4,5073.396,0.186067862,7.825,23,2,0,False,True,False,False
7840,1,428.7752,0.057792343,10.695,23,2,0,False,True,False,False
7841,3,3209.156,0.0,18.85,16,1,0,False,True,False,False
7842,1,386.8298,0.061270647,12.1,21,2,1,False,True,False,False
7843,4,3418.883,0.087823675,8.945,18,1,0,False,True,False,False
7844,1,1704.448,0.05281112,8.975,21,2,1,False,True,False,False
7845,2,1120.5414,0.112495847,20.2,21,2,1,False,True,False,False
7846,1,559.272,0.029100745,6.76,11,0,1,False,False,True,False
7847,3,4211.185,0.019546214,9.0,18,1,0,False,True,False,False
7848,2,1120.5414,0.112549008,20.2,18,1,0,False,True,False,False
7849,4,567.2616,0.0,19.0,23,2,0,False,True,False,False
7850,2,3505.437,0.019917598,15.1,33,0,2,False,True,False,False
7851,2,3528.74,0.089817198,14.1,21,2,1,False,True,False,False
7852,2,1342.2528,0.121442754,20.2,21,2,1,False,True,False,False
7853,4,3515.424,0.069250192,11.395,35,0,1,False,False,False,True
7854,1,3635.268,0.159193194,7.365,35,0,1,False,False,False,True
7855,2,978.726,0.0,19.7,35,0,1,False,False,False,True
7856,3,6064.1064,0.023209537,11.35,35,0,1,False,False,False,True
7857,2,3644.5892,0.148372897,20.25,18,1,0,False,True,False,False
7858,4,188.4214,0.0,14.85,22,0,0,True,False,False,False
7859,3,151.1366,0.065689432,20.7,22,0,0,True,False,False,False
7860,2,2352.9372,0.061301149,5.15,18,1,0,False,True,False,False
7861,1,41.2796,0.117825569,19.1,35,2,0,True,False,False,False
7862,2,5022.7952,0.04152307,12.6,33,0,2,False,True,False,False
7863,2,2796.36,0.024201905,10.1,21,2,1,False,True,False,False
7864,3,6471.576,0.066269294,15.25,13,1,0,False,True,False,False
7865,3,2984.1156,0.01100413,10.5,18,1,0,False,True,False,False
7866,2,385.4982,0.250560049,15.6,35,2,0,True,False,False,False
7867,1,461.3994,0.099113429,14.65,16,1,0,False,True,False,False
7868,2,2542.0244,0.140008554,6.885,23,2,0,False,True,False,False
7869,3,2626.581,0.031278532,7.285,11,0,1,False,False,True,False
7870,3,1480.0734,0.05373063,11.1,33,0,2,False,True,False,False
7871,1,1677.816,0.025842951,19.85,35,0,1,False,False,False,True
7872,1,988.713,0.052555346,10.5,23,2,0,False,True,False,False
7873,2,103.199,0.10178199,8.485,35,2,0,True,False,False,False
7874,3,2732.4432,0.021293097,20.75,18,1,0,False,True,False,False
7875,4,5522.811,0.124668026,13.5,35,0,1,False,False,False,True
7876,3,2137.8838,0.050043472,11.85,33,0,2,False,True,False,False
7877,1,503.3448,0.024468806,14.0,13,1,0,False,True,False,False
7878,3,4287.752,0.01181025,20.2,33,0,2,False,True,False,False
7879,2,3962.8416,0.027028323,19.0,21,2,1,False,True,False,False
7880,3,1869.5664,0.172615327,16.0,33,0,2,False,True,False,False
7881,3,469.389,0.06871772,20.2,35,2,0,True,False,False,False
7882,3,1438.128,0.032421521,20.85,33,0,2,False,True,False,False
7883,2,1270.3464,0.127983545,19.0,33,0,2,False,True,False,False
7884,1,2218.4456,0.070288365,13.0,16,1,0,False,True,False,False
7885,2,139.818,0.076755106,10.0,22,0,0,True,False,False,False
7886,2,1857.582,0.052434201,17.5,16,1,0,False,True,False,False
7887,3,179.766,0.053413906,17.75,35,2,0,True,False,False,False
7888,3,5193.9058,0.083019163,19.5,13,1,0,False,True,False,False
7889,2,377.5086,0.080010553,16.1,22,0,0,True,False,False,False
7890,1,2554.0088,0.069403341,8.6,16,1,0,False,True,False,False
7891,4,6239.8776,0.025616191,7.42,35,0,1,False,False,False,True
7892,4,3066.6748,0.036326064,20.25,23,2,0,False,True,False,False
7893,2,2556.672,0.085434195,9.6,13,1,0,False,True,False,False
7894,1,1593.9252,0.010658153,11.1,21,2,1,False,True,False,False
7895,4,5100.028,0.041994899,13.0,11,0,1,False,False,True,False
7896,2,1641.197,0.011556919,17.7,35,0,1,False,False,False,True
7897,1,1880.885,0.0,20.7,11,0,1,False,False,True,False
7898,4,790.9704,0.124110349,5.78,22,0,0,True,False,False,False
7899,1,377.5086,0.139244918,5.325,11,0,1,False,False,True,False
7900,4,3327.6684,0.032599801,7.5,33,0,2,False,True,False,False
7901,3,4211.185,0.157075658,11.6,21,2,1,False,True,False,False
7902,2,5257.1568,0.018472714,19.35,35,0,1,False,False,False,True
7903,2,1498.05,0.0,6.44,18,1,0,False,True,False,False
7904,4,995.371,0.020739698,12.5,18,1,0,False,True,False,False
7905,4,3805.047,0.186825823,7.825,11,0,1,False,False,True,False
7906,4,427.4436,0.09512291,6.865,22,0,0,True,False,False,False
7907,4,4040.7402,0.03269312,7.5,18,1,0,False,True,False,False
7908,1,1211.756,0.013841737,9.8,23,2,0,False,True,False,False
7909,4,3169.208,0.103449993,19.0,23,2,0,False,True,False,False
7910,3,2407.5328,0.089554186,8.27,23,2,0,False,True,False,False
7911,2,2450.144,0.052257982,17.85,21,2,1,False,True,False,False
7912,2,1958.1178,0.170251293,11.8,16,1,0,False,True,False,False
7913,4,4693.89,0.048131556,20.6,11,0,1,False,False,True,False
7914,1,677.1186,0.026899856,20.7,23,2,0,False,True,False,False
7915,1,2442.1544,0.026663778,15.25,18,1,0,False,True,False,False
7916,1,1544.656,0.0,12.35,23,2,0,False,True,False,False
7917,1,743.0328,0.109900843,12.5,33,0,2,False,True,False,False
7918,2,1965.4416,0.033651278,15.2,21,2,1,False,True,False,False
7919,2,2988.1104,0.075311837,18.25,21,2,1,False,True,False,False
7920,4,2394.8826,0.0,6.71,33,0,2,False,True,False,False
7921,3,888.843,0.039996021,11.8,35,2,0,True,False,False,False
7922,1,801.6232,0.010886324,6.63,35,0,1,False,False,False,True
7923,3,1010.6844,0.04506213,16.25,35,2,0,True,False,False,False
7924,1,276.9728,0.041729735,12.35,16,1,0,False,True,False,False
7925,3,4477.505,0.053426165,6.42,33,0,2,False,True,False,False
7926,3,7148.0288,0.083488992,14.65,21,2,1,False,True,False,False
7927,4,4837.7028,0.0,13.65,21,2,1,False,True,False,False
7928,2,1398.8458,0.060045008,20.2,11,0,1,False,False,True,False
7929,3,1874.8928,0.10402738,12.5,13,1,0,False,True,False,False
7930,4,9227.988,0.083536071,15.2,35,0,1,False,False,False,True
7931,1,2247.075,0.015169739,5.48,11,0,1,False,False,True,False
7932,2,647.1576,0.028382853,16.6,35,2,0,True,False,False,False
7933,1,552.614,0.061299601,12.1,18,1,0,False,True,False,False
7934,2,1419.4856,0.070588621,16.7,13,1,0,False,True,False,False
7935,1,307.5996,0.023201357,16.85,18,1,0,False,True,False,False
7936,4,4074.696,0.042626422,7.365,21,2,1,False,True,False,False
7937,3,2362.9242,0.108501676,9.195,13,1,0,False,True,False,False
7938,2,985.384,0.122571209,14.3,23,2,0,False,True,False,False
7939,2,2241.0828,0.093408695,5.32,13,1,0,False,True,False,False
7940,4,5704.5744,0.032731074,14.75,35,0,1,False,False,False,True
7941,1,79.2302,0.043386131,13.65,22,0,0,True,False,False,False
7942,4,3237.1196,0.021969896,12.6,23,2,0,False,True,False,False
7943,1,934.7832,0.183948465,7.67,35,0,1,False,False,False,True
7944,1,961.4152,0.033052168,10.6,23,2,0,False,True,False,False
7945,3,185.7582,0.054443762,8.63,35,2,0,True,False,False,False
7946,4,3795.06,0.040172077,8.6,33,0,2,False,True,False,False
7947,4,1556.6404,0.175995526,19.85,23,2,0,False,True,False,False
7948,2,2848.2924,0.042530668,9.3,13,1,0,False,True,False,False
7949,3,336.8948,0.274592283,11.6,35,2,0,True,False,False,False
7950,2,1897.53,0.059594017,7.76,11,0,1,False,False,True,False
7951,4,4218.5088,0.136784873,10.895,16,1,0,False,True,False,False
7952,4,5243.8408,0.0,10.8,11,0,1,False,False,True,False
7953,1,271.6464,0.019912606,6.115,35,2,0,True,False,False,False
7954,1,1384.1982,0.04719387,9.195,21,2,1,False,True,False,False
7955,3,3124.5994,0.039638705,19.6,21,2,1,False,True,False,False
7956,4,6795.1548,0.074083388,15.7,13,1,0,False,True,False,False
7957,2,894.8352,0.091051579,18.85,18,1,0,False,True,False,False
7958,3,3307.6944,0.02090277,14.7,33,0,2,False,True,False,False
7959,2,1393.5194,0.153861181,15.0,33,0,2,False,True,False,False
7960,1,639.168,0.161504957,21.1,23,2,0,False,True,False,False
7961,4,6208.585,0.119871307,17.0,11,0,1,False,False,True,False
7962,4,565.2642,0.069903773,16.7,16,1,0,False,True,False,False
7963,1,2006.7212,0.069416467,8.6,23,2,0,False,True,False,False
7964,1,1118.544,0.02914662,6.76,13,1,0,False,True,False,False
7965,3,3103.9596,0.046771477,8.77,23,2,0,False,True,False,False
7966,1,2129.2284,0.092564193,8.97,35,0,1,False,False,False,True
7967,4,7266.5412,0.104998144,5.845,16,1,0,False,True,False,False
7968,3,5432.928,0.119704498,16.7,18,1,0,False,True,False,False
7969,1,77.2328,0.03242518,11.65,22,0,0,True,False,False,False
7970,1,2157.192,0.052300844,10.5,35,0,1,False,False,False,True
7971,1,1267.6832,0.026362624,14.3,21,2,1,False,True,False,False
7972,1,615.1992,0.0,10.195,35,0,1,False,False,False,True
7973,3,1471.418,0.187558629,8.355,23,2,0,False,True,False,False
7974,3,1830.95,0.04376368,13.15,23,2,0,False,True,False,False
7975,1,922.7988,0.0,19.25,18,1,0,False,True,False,False
7976,4,2504.7396,0.080072603,5.035,18,1,0,False,True,False,False
7977,1,798.96,0.007146415,15.85,23,2,0,False,True,False,False
7978,4,3350.3056,0.096317593,15.35,33,0,2,False,True,False,False
7979,4,3782.4098,0.020729902,12.5,21,2,1,False,True,False,False
7980,1,171.7764,0.15783357,18.35,22,0,0,True,False,False,False
7981,3,6465.5838,0.010928678,10.5,35,0,1,False,False,False,True
7982,2,2059.9852,0.036110222,20.5,33,0,2,False,True,False,False
7983,3,2552.6772,0.030842963,13.85,21,2,1,False,True,False,False
7984,2,1245.046,0.0,4.59,18,1,0,False,True,False,False
7985,3,2916.204,0.089078338,10.0,33,0,2,False,True,False,False
7986,2,1593.9252,0.100164204,12.35,11,0,1,False,False,True,False
7987,1,1222.4088,0.045763623,8.71,35,0,1,False,False,False,True
7988,2,1587.933,0.10399676,20.0,33,0,2,False,True,False,False
7989,4,1390.1904,0.057104066,13.8,11,0,1,False,False,True,False
7990,1,732.38,0.041971264,9.5,18,1,0,False,True,False,False
7991,1,2833.6448,0.114472403,5.425,23,2,0,False,True,False,False
7992,4,2440.8228,0.045117476,16.75,21,2,1,False,True,False,False
7993,4,5642.655,0.0,19.2,18,1,0,False,True,False,False
7994,3,3593.3226,0.02727641,10.5,23,2,0,False,True,False,False
7995,4,4037.4112,0.152747503,12.85,11,0,1,False,False,True,False
7996,2,379.506,0.060706749,16.35,35,2,0,True,False,False,False
7997,1,838.908,0.120788077,6.36,18,1,0,False,True,False,False
7998,2,109.857,0.076851759,14.8,35,2,0,True,False,False,False
7999,4,2878.2534,0.063810405,14.5,33,0,2,False,True,False,False
8000,3,4454.202,0.081328781,7.02,18,1,0,False,True,False,False
8001,4,4233.1564,0.020387989,7.42,16,1,0,False,True,False,False
8002,4,5033.448,0.113518466,17.25,23,2,0,False,True,False,False
8003,4,1342.2528,0.052917345,18.75,18,1,0,False,True,False,False
8004,4,2446.1492,0.018911474,20.25,13,1,0,False,True,False,False
8005,4,1910.846,0.075981306,12.65,33,0,2,False,True,False,False
8006,2,2167.8448,0.018848862,12.5,23,2,0,False,True,False,False
8007,4,262.3252,0.116527666,12.8,22,0,0,True,False,False,False
8008,4,2743.7618,0.0,6.655,13,1,0,False,True,False,False
8009,4,4229.1616,0.070040195,10.3,23,2,0,False,True,False,False
8010,4,3605.307,0.059827007,14.6,13,1,0,False,True,False,False
8011,1,1414.1592,0.051827123,9.195,11,0,1,False,False,True,False
8012,3,3146.5708,0.03595391,13.65,16,1,0,False,True,False,False
8013,1,848.895,0.017182935,7.935,21,2,1,False,True,False,False
8014,2,1693.7952,0.007546808,20.75,33,0,2,False,True,False,False
8015,1,784.3124,0.105831117,15.1,21,2,1,False,True,False,False
8016,2,117.1808,0.018275994,6.425,35,2,0,True,False,False,False
8017,1,765.67,0.027064381,10.1,23,2,0,False,True,False,False
8018,2,1833.6132,0.0,16.75,35,0,1,False,False,False,True
8019,3,3593.3226,0.06063976,16.75,21,2,1,False,True,False,False
8020,3,1214.4192,0.051847425,9.13,23,2,0,False,True,False,False
8021,3,2380.235,0.014518575,8.235,11,0,1,False,False,True,False
8022,4,5812.434,0.159722816,16.85,33,0,2,False,True,False,False
8023,3,4165.2448,0.05911748,14.6,35,0,1,False,False,False,True
8024,1,1772.3596,0.020555958,17.35,16,1,0,False,True,False,False
8025,1,207.7296,0.171383506,8.5,35,2,0,True,False,False,False
8026,3,2218.4456,0.090286009,14.5,13,1,0,False,True,False,False
8027,3,4921.5936,0.061986574,14.5,23,2,0,False,True,False,False
8028,4,1584.604,0.160235723,9.395,13,1,0,False,True,False,False
8029,4,751.0224,0.010032624,7.905,18,1,0,False,True,False,False
8030,3,364.8584,0.116928924,9.3,35,2,0,True,False,False,False
8031,2,246.346,0.011835436,12.15,35,2,0,True,False,False,False
8032,1,1194.4452,0.097884718,8.5,23,2,0,False,True,False,False
8033,1,1831.6158,0.038204311,8.3,16,1,0,False,True,False,False
8034,1,416.125,0.014631149,7.975,23,2,0,False,True,False,False
8035,3,3499.4448,0.160044589,13.5,18,1,0,False,True,False,False
8036,4,5926.2858,0.02930277,16.35,35,0,1,False,False,False,True
8037,3,1977.426,0.040351229,5.785,16,1,0,False,True,False,False
8038,1,432.77,0.042123243,9.5,13,1,0,False,True,False,False
8039,4,8994.958,0.081485126,16.75,18,1,0,False,True,False,False
8040,3,2985.4472,0.149288779,7.825,35,0,1,False,False,False,True
8041,1,326.242,0.0,17.6,23,2,0,False,True,False,False
8042,4,2988.1104,0.066567121,18.2,11,0,1,False,False,True,False
8043,3,283.6308,0.068535039,11.6,22,0,0,True,False,False,False
8044,4,2350.9398,0.057062186,6.865,11,0,1,False,False,True,False
8045,3,3515.424,0.027991093,7.275,21,2,1,False,True,False,False
8046,4,392.822,0.089901774,18.2,23,2,0,False,True,False,False
8047,4,1890.872,0.0,13.5,16,1,0,False,True,False,False
8048,1,1098.57,0.038892859,9.0,33,0,2,False,True,False,False
8049,1,731.0484,0.045270426,19.1,33,0,2,False,True,False,False
8050,4,4175.8976,0.020942867,17.85,16,1,0,False,True,False,False
8051,2,2175.8344,0.030693756,10.3,11,0,1,False,False,True,False
8052,3,3006.087,0.015162573,6.38,23,2,0,False,True,False,False
8053,1,986.7156,0.0,15.85,35,0,1,False,False,False,True
8054,2,503.3448,0.119461188,15.0,22,0,0,True,False,False,False
8055,3,2852.2872,0.095158081,15.1,23,2,0,False,True,False,False
8056,4,1731.7458,0.050545502,16.2,11,0,1,False,False,True,False
8057,2,4391.6168,0.093405156,5.945,11,0,1,False,False,True,False
8058,4,667.1316,0.179191782,11.8,22,0,0,True,False,False,False
8059,4,3060.0168,0.160951491,19.7,21,2,1,False,True,False,False
8060,3,143.8128,0.102157958,7.075,35,2,0,True,False,False,False
8061,4,2117.244,0.017791458,19.0,11,0,1,False,False,True,False
8062,2,2073.3012,0.036997104,12.3,21,2,1,False,True,False,False
8063,2,214.3876,0.116261335,12.3,22,0,0,True,False,False,False
8064,4,5309.755,0.12829573,8.1,18,1,0,False,True,False,False
8065,4,4136.6154,0.069100548,15.85,23,2,0,False,True,False,False
8066,3,4171.9028,0.035257037,14.85,23,2,0,False,True,False,False
8067,4,2261.0568,0.065633934,19.0,23,2,0,False,True,False,False
8068,3,1989.4104,0.042743728,5.485,16,1,0,False,True,False,False
8069,4,3592.6568,0.129309277,19.0,16,1,0,False,True,False,False
8070,2,868.869,0.0,16.1,13,1,0,False,True,False,False
8071,2,2376.906,0.0,6.135,23,2,0,False,True,False,False
8072,3,4379.6324,0.156802171,11.6,16,1,0,False,True,False,False
8073,2,1031.99,0.103634038,16.2,21,2,1,False,True,False,False
8074,4,2416.854,0.045055587,15.6,21,2,1,False,True,False,False
8075,3,316.9208,0.031199028,10.395,33,0,2,False,True,False,False
8076,3,1691.7978,0.062239081,14.5,11,0,1,False,False,True,False
8077,2,1696.4584,0.06153089,15.25,13,1,0,False,True,False,False
8078,4,5145.3024,0.053692878,10.1,18,1,0,False,True,False,False
8079,3,3617.9572,0.01545846,12.1,21,2,1,False,True,False,False
8080,1,3002.758,0.06627464,7.71,35,0,1,False,False,False,True
8081,2,1872.2296,0.030274175,8.3,11,0,1,False,False,True,False
8082,3,612.536,0.015332872,7.315,18,1,0,False,True,False,False
8083,3,2920.1988,0.10589167,15.6,13,1,0,False,True,False,False
8084,2,1544.656,0.016910914,16.35,35,0,1,False,False,False,True
8085,3,3528.74,0.128621941,16.2,21,2,1,False,True,False,False
8086,3,3825.6868,0.014153743,20.25,35,0,1,False,False,False,True
8087,4,6199.9296,0.013637046,17.5,23,2,0,False,True,False,False
8088,3,2346.945,0.171523928,18.25,11,0,1,False,False,True,False
8089,3,3307.6944,0.009950343,21.25,35,0,1,False,False,False,True
8090,1,161.7894,0.037160705,16.75,35,2,0,True,False,False,False
8091,2,1171.808,0.148986013,12.1,11,0,1,False,False,True,False
8092,1,1929.4884,0.078103689,16.25,33,0,2,False,True,False,False
