,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,isTrain,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
11459,11.65,Low Fat,0.039999537,Processed Foods,4,18,0,1,,0,False,True,False,False
11460,16.5,Regular,0.066519424,Starchy Foods,3,11,1,0,,0,False,False,True,False
11461,7.17,NA,0.059678319,Fruits and Vegetables,2,33,2,0,,0,False,True,False,False
11462,17.7,NA,0.041015006,Fruits and Vegetables,1,18,0,1,,0,False,True,False,False
11463,5.675,Regular,0.023629875,Processed Foods,3,13,0,1,,0,False,True,False,False
11464,14.15,Low Fat,0.041976732,Drinks,1,35,1,0,,0,False,False,False,True
11465,17.2,Low Fat,0.157182948,Meats,3,13,0,1,,0,False,True,False,False
11466,9.6,NA,0.096492692,Drinks,3,18,0,1,,0,False,True,False,False
11467,14.0,Regular,0.0,Processed Foods,2,35,1,0,,0,False,False,False,True
11468,20.6,NA,0.023489402,Fruits and Vegetables,1,21,1,2,,0,False,True,False,False
11469,10.195,Low Fat,0.160588464,Processed Foods,3,11,1,0,,0,False,False,True,False
11470,7.89,Low Fat,0.035959521,Drinks,2,35,1,0,,0,False,False,False,True
11471,19.7,NA,0.024795057,Drinks,1,13,0,1,,0,False,True,False,False
11472,11.35,Low Fat,0.030855031,Processed Foods,1,21,1,2,,0,False,True,False,False
11473,6.235,NA,0.020194535,Non perishable,4,16,0,1,,0,False,True,False,False
11474,18.2,NA,0.090410295,Fruits and Vegetables,4,13,0,1,,0,False,True,False,False
11475,15.6,Low Fat,0.04494821,Drinks,4,33,2,0,,0,False,True,False,False
11476,7.785,NA,0.038348445,Fruits and Vegetables,2,13,0,1,,0,False,True,False,False
11477,18.85,Low Fat,0.141929473,Processed Foods,3,18,0,1,,0,False,True,False,False
11478,16.85,NA,0.04466528,Fruits and Vegetables,3,13,0,1,,0,False,True,False,False
11479,10.695,Regular,0.011490085,Processed Foods,1,13,0,1,,0,False,True,False,False
11480,16.75,NA,0.075672596,Non perishable,1,33,2,0,,0,False,True,False,False
11481,9.6,NA,0.006698103,Non perishable,3,23,0,2,,0,False,True,False,False
11482,18.7,NA,0.014615718,Drinks,1,21,1,2,,0,False,True,False,False
11483,15.2,Low Fat,0.019034783,Processed Foods,4,23,0,2,,0,False,True,False,False
11484,16.1,NA,0.013651105,Fruits and Vegetables,2,11,1,0,,0,False,False,True,False
11485,16.7,Regular,0.060998134,Processed Foods,2,18,0,1,,0,False,True,False,False
11486,9.395,Regular,0.132314096,Processed Foods,1,13,0,1,,0,False,True,False,False
11487,10.5,Regular,0.048197901,Drinks,1,16,0,1,,0,False,True,False,False
11488,14.15,Low Fat,0.038063173,Starchy Foods,2,11,1,0,,0,False,False,True,False
11489,9.06,NA,0.009768132,Non perishable,4,33,2,0,,0,False,True,False,False
11490,12.1,Low Fat,0.02046897,Processed Foods,3,35,1,0,,0,False,False,False,True
11491,17.75,Regular,0.118188689,Processed Foods,3,35,0,2,,0,True,False,False,False
11492,17.6,Low Fat,0.097612596,Drinks,1,11,1,0,,0,False,False,True,False
11493,8.43,NA,0.178055216,Non perishable,3,18,0,1,,0,False,True,False,False
11494,7.81,NA,0.067399162,Drinks,4,33,2,0,,0,False,True,False,False
11495,6.57,NA,0.097031198,Non perishable,4,21,1,2,,0,False,True,False,False
11496,8.27,NA,0.018851756,Non perishable,4,18,0,1,,0,False,True,False,False
11497,20.7,Regular,0.0,Processed Foods,2,35,0,2,,0,True,False,False,False
11498,7.235,NA,0.077168705,Non perishable,2,11,1,0,,0,False,False,True,False
11499,7.105,NA,0.044899636,Non perishable,1,18,0,1,,0,False,True,False,False
11500,5.21,NA,0.011054747,Non perishable,4,11,1,0,,0,False,False,True,False
11501,14.6,NA,0.059490504,Non perishable,4,23,0,2,,0,False,True,False,False
11502,7.72,NA,0.08700498,Fruits and Vegetables,1,22,0,0,,0,True,False,False,False
11503,10.5,NA,0.047978201,Drinks,3,33,2,0,,0,False,True,False,False
11504,15.7,NA,0.037307618,Drinks,3,18,0,1,,0,False,True,False,False
11505,8.3,Regular,0.0,Drinks,1,22,0,0,,0,True,False,False,False
11506,6.17,Low Fat,0.017794028,Meats,1,22,0,0,,0,True,False,False,False
11507,7.71,Regular,0.066868428,Processed Foods,1,11,1,0,,0,False,False,True,False
11508,16.2,NA,0.033218416,Drinks,1,35,1,0,,0,False,False,False,True
11509,12.85,Low Fat,0.136563316,Processed Foods,3,35,1,0,,0,False,False,False,True
11510,19.75,Regular,0.018125015,Processed Foods,3,13,0,1,,0,False,True,False,False
11511,10.0,Regular,0.037581431,Processed Foods,2,35,1,0,,0,False,False,False,True
11512,16.2,Low Fat,0.173192865,Processed Foods,2,22,0,0,,0,True,False,False,False
11513,9.285,Regular,0.049380234,Processed Foods,4,18,0,1,,0,False,True,False,False
11514,20.0,NA,0.0,Non perishable,1,23,0,2,,0,False,True,False,False
11515,16.35,NA,0.020530851,Fruits and Vegetables,1,33,2,0,,0,False,True,False,False
11516,19.35,NA,0.021457551,Fruits and Vegetables,2,23,0,2,,0,False,True,False,False
11517,16.2,Low Fat,0.0,Processed Foods,1,33,2,0,,0,False,True,False,False
11518,15.35,Regular,0.055225368,Meats,3,18,0,1,,0,False,True,False,False
11519,5.4,NA,0.048213839,Non perishable,3,18,0,1,,0,False,True,False,False
11520,16.25,NA,0.038956596,Non perishable,2,35,1,0,,0,False,False,False,True
11521,10.395,Low Fat,0.030152986,Processed Foods,2,16,0,1,,0,False,True,False,False
11522,12.8,Low Fat,0.069727079,Starchy Foods,4,21,1,2,,0,False,True,False,False
11523,5.59,Regular,0.056922987,Processed Foods,1,13,0,1,,0,False,True,False,False
11524,11.395,Regular,0.069980785,Meats,4,13,0,1,,0,False,True,False,False
11525,13.85,NA,0.034541588,Drinks,2,33,2,0,,0,False,True,False,False
11526,12.85,NA,0.0,Fruits and Vegetables,4,13,0,1,,0,False,True,False,False
11527,15.6,Low Fat,0.04497714,Drinks,4,16,0,1,,0,False,True,False,False
11528,10.5,Regular,0.010972719,Processed Foods,3,33,2,0,,0,False,True,False,False
11529,6.865,NA,0.014015003,Drinks,2,21,1,2,,0,False,True,False,False
11530,10.895,Regular,0.032504504,Processed Foods,3,21,1,2,,0,False,True,False,False
11531,10.5,NA,0.025132415,Fruits and Vegetables,4,13,0,1,,0,False,True,False,False
11532,13.1,NA,0.012040955,Non perishable,4,35,1,0,,0,False,False,False,True
11533,9.695,NA,0.129368491,Fruits and Vegetables,3,35,1,0,,0,False,False,False,True
11534,11.35,Regular,0.045236996,Processed Foods,2,13,0,1,,0,False,True,False,False
11535,19.75,NA,0.014298622,Non perishable,2,16,0,1,,0,False,True,False,False
11536,6.695,Low Fat,0.075511074,Starchy Foods,4,35,1,0,,0,False,False,False,True
11537,16.2,Regular,0.0,Processed Foods,3,11,1,0,,0,False,False,True,False
11538,7.565,NA,0.054595405,Non perishable,1,33,2,0,,0,False,True,False,False
11539,4.92,Low Fat,0.0,Processed Foods,4,16,0,1,,0,False,True,False,False
11540,14.1,Low Fat,0.154065962,Drinks,4,35,0,2,,0,True,False,False,False
11541,13.6,NA,0.009993163,Non perishable,3,23,0,2,,0,False,True,False,False
11542,19.2,Regular,0.084934509,Processed Foods,3,16,0,1,,0,False,True,False,False
11543,12.1,Low Fat,0.01148374,Drinks,3,35,1,0,,0,False,False,False,True
11544,19.2,NA,0.041193522,Non perishable,2,33,2,0,,0,False,True,False,False
11545,8.05,Regular,0.16493563,Drinks,2,21,1,2,,0,False,True,False,False
11546,14.85,NA,0.059013051,Fruits and Vegetables,3,22,0,0,,0,True,False,False,False
11547,14.6,NA,0.059525627,Non perishable,3,18,0,1,,0,False,True,False,False
11548,12.85,NA,0.053552399,Non perishable,3,18,0,1,,0,False,True,False,False
11549,10.395,Regular,0.036882977,Meats,4,23,0,2,,0,False,True,False,False
11550,15.85,Regular,0.203588239,Processed Foods,1,22,0,0,,0,True,False,False,False
11551,17.0,Regular,0.044470849,Processed Foods,3,22,0,0,,0,True,False,False,False
11552,7.64,Regular,0.070814401,Processed Foods,1,21,1,2,,0,False,True,False,False
11553,13.3,Low Fat,0.063825112,Processed Foods,3,11,1,0,,0,False,False,True,False
11554,15.0,NA,0.075167462,Non perishable,2,22,0,0,,0,True,False,False,False
11555,21.1,Regular,0.020835848,Starchy Foods,2,13,0,1,,0,False,True,False,False
11556,17.2,Regular,0.025145838,Processed Foods,3,33,2,0,,0,False,True,False,False
11557,6.4,Low Fat,0.085098856,Processed Foods,1,11,1,0,,0,False,False,True,False
11558,19.7,NA,0.038704546,Drinks,2,33,2,0,,0,False,True,False,False
11559,7.785,NA,0.03812554,Fruits and Vegetables,2,16,0,1,,0,False,True,False,False
11560,7.435,Low Fat,0.122814466,Starchy Foods,4,16,0,1,,0,False,True,False,False
11561,13.1,Low Fat,0.075092011,Drinks,1,18,0,1,,0,False,True,False,False
11562,9.6,Regular,0.022259937,Starchy Foods,2,33,2,0,,0,False,True,False,False
11563,8.115,Regular,0.032132105,Processed Foods,3,33,2,0,,0,False,True,False,False
11564,16.6,Low Fat,0.026578464,Processed Foods,1,21,1,2,,0,False,True,False,False
11565,8.21,NA,0.01082531,Drinks,3,13,0,1,,0,False,True,False,False
11566,6.655,NA,0.017027915,Fruits and Vegetables,4,11,1,0,,0,False,False,True,False
11567,12.8,Regular,0.079199274,Drinks,3,21,1,2,,0,False,True,False,False
11568,9.395,Regular,0.099912754,Processed Foods,1,35,1,0,,0,False,False,False,True
11569,19.35,NA,0.058371696,Fruits and Vegetables,4,13,0,1,,0,False,True,False,False
11570,7.76,Low Fat,0.099343484,Processed Foods,2,22,0,0,,0,True,False,False,False
11571,7.575,Low Fat,0.055703431,Drinks,4,13,0,1,,0,False,True,False,False
11572,11.35,Regular,0.063483863,Drinks,1,11,1,0,,0,False,False,True,False
11573,10.0,NA,0.0,Non perishable,2,33,2,0,,0,False,True,False,False
11574,15.85,Regular,0.122320725,Processed Foods,1,13,0,1,,0,False,True,False,False
11575,12.65,NA,0.062988082,Drinks,3,21,1,2,,0,False,True,False,False
11576,18.1,NA,0.022445019,Fruits and Vegetables,2,18,0,1,,0,False,True,False,False
11577,12.35,NA,0.038493141,Fruits and Vegetables,2,16,0,1,,0,False,True,False,False
11578,18.75,Low Fat,0.023937034,Drinks,2,11,1,0,,0,False,False,True,False
11579,7.075,Low Fat,0.058064391,Drinks,3,35,1,0,,0,False,False,False,True
11580,5.21,NA,0.010956581,Non perishable,4,35,1,0,,0,False,False,False,True
11581,9.1,Regular,0.008067116,Processed Foods,1,11,1,0,,0,False,False,True,False
11582,11.0,Regular,0.087774037,Processed Foods,3,33,2,0,,0,False,True,False,False
11583,16.75,NA,0.132603297,Non perishable,1,35,0,2,,0,True,False,False,False
11584,13.35,Regular,0.014686484,Processed Foods,4,11,1,0,,0,False,False,True,False
11585,20.0,NA,0.028123753,Fruits and Vegetables,1,23,0,2,,0,False,True,False,False
11586,8.775,NA,0.021725581,Fruits and Vegetables,2,13,0,1,,0,False,True,False,False
11587,16.85,Regular,0.046432792,Processed Foods,2,35,0,2,,0,True,False,False,False
11588,8.93,Low Fat,0.028474903,Drinks,3,18,0,1,,0,False,True,False,False
11589,15.75,Low Fat,0.165700218,Drinks,1,33,2,0,,0,False,True,False,False
11590,11.15,NA,0.128458176,Non perishable,1,35,0,2,,0,True,False,False,False
11591,6.92,Low Fat,0.038267861,Drinks,1,35,1,0,,0,False,False,False,True
11592,8.645,Low Fat,0.02156804,Processed Foods,1,33,2,0,,0,False,True,False,False
11593,9.395,Regular,0.131460394,Processed Foods,1,33,2,0,,0,False,True,False,False
11594,13.1,Low Fat,0.074877667,Drinks,1,33,2,0,,0,False,True,False,False
11595,11.395,Regular,0.121838154,Meats,4,35,0,2,,0,True,False,False,False
11596,7.645,Regular,0.06665054,Processed Foods,1,33,2,0,,0,False,True,False,False
11597,7.63,Regular,0.134709764,Processed Foods,1,23,0,2,,0,False,True,False,False
11598,6.61,Regular,0.029011725,Processed Foods,4,23,0,2,,0,False,True,False,False
11599,8.51,NA,0.016032699,Non perishable,4,35,1,0,,0,False,False,False,True
11600,20.7,Regular,0.047261392,Drinks,4,35,1,0,,0,False,False,False,True
11601,8.775,Low Fat,0.109379022,Drinks,1,35,1,0,,0,False,False,False,True
11602,19.25,Regular,0.058604732,Processed Foods,1,13,0,1,,0,False,True,False,False
11603,15.35,Regular,0.055425341,Meats,3,13,0,1,,0,False,True,False,False
11604,20.5,NA,0.036213591,Fruits and Vegetables,2,18,0,1,,0,False,True,False,False
11605,11.3,NA,0.047486615,Non perishable,3,35,1,0,,0,False,False,False,True
11606,8.395,NA,0.126021818,Drinks,4,35,0,2,,0,True,False,False,False
11607,7.905,Low Fat,0.054976522,Processed Foods,2,16,0,1,,0,False,True,False,False
11608,18.2,NA,0.0,Non perishable,1,35,0,2,,0,True,False,False,False
11609,10.1,NA,0.030331567,Non perishable,3,11,1,0,,0,False,False,True,False
11610,19.0,Low Fat,0.118091992,Processed Foods,2,35,0,2,,0,True,False,False,False
11611,15.7,NA,0.037051812,Drinks,3,35,1,0,,0,False,False,False,True
11612,18.7,Low Fat,0.057537445,Drinks,1,23,0,2,,0,False,True,False,False
11613,7.275,Low Fat,0.028061488,Processed Foods,3,11,1,0,,0,False,False,True,False
11614,12.15,Low Fat,0.061986186,Starchy Foods,1,35,1,0,,0,False,False,False,True
11615,14.5,NA,0.019475371,Non perishable,3,23,0,2,,0,False,True,False,False
11616,17.25,Low Fat,0.042307304,Drinks,3,21,1,2,,0,False,True,False,False
11617,20.2,NA,0.112956552,Non perishable,2,13,0,1,,0,False,True,False,False
11618,12.15,NA,0.029517792,Non perishable,2,16,0,1,,0,False,True,False,False
11619,19.7,Low Fat,0.073078549,Processed Foods,2,35,0,2,,0,True,False,False,False
11620,12.5,Regular,0.062291551,Processed Foods,4,33,2,0,,0,False,True,False,False
11621,17.85,Low Fat,0.065491357,Processed Foods,3,35,1,0,,0,False,False,False,True
11622,11.5,Low Fat,0.014860557,Starchy Foods,3,23,0,2,,0,False,True,False,False
11623,11.3,Low Fat,0.056664709,Processed Foods,4,11,1,0,,0,False,False,True,False
11624,12.8,Regular,0.113832939,Starchy Foods,2,16,0,1,,0,False,True,False,False
11625,6.895,Low Fat,0.022460575,Meats,3,23,0,2,,0,False,True,False,False
11626,12.85,Low Fat,0.030616733,Starchy Foods,4,23,0,2,,0,False,True,False,False
11627,8.155,Regular,0.033392905,Processed Foods,1,35,1,0,,0,False,False,False,True
11628,16.85,NA,0.04459498,Fruits and Vegetables,3,11,1,0,,0,False,False,True,False
11629,17.85,NA,0.046872134,Fruits and Vegetables,2,13,0,1,,0,False,True,False,False
11630,8.365,NA,0.071786706,Drinks,1,33,2,0,,0,False,True,False,False
11631,9.395,Low Fat,0.103912541,Processed Foods,4,21,1,2,,0,False,True,False,False
11632,5.78,NA,0.025484041,Drinks,3,35,0,2,,0,True,False,False,False
11633,13.65,Low Fat,0.026632476,Starchy Foods,4,22,0,0,,0,True,False,False,False
11634,5.785,NA,0.094279524,Fruits and Vegetables,1,35,0,2,,0,True,False,False,False
11635,13.35,Low Fat,0.032311584,Meats,1,11,1,0,,0,False,False,True,False
11636,18.35,NA,0.093840198,Fruits and Vegetables,1,35,1,0,,0,False,False,False,True
11637,13.8,Low Fat,0.140668056,Drinks,4,35,1,0,,0,False,False,False,True
11638,20.2,NA,0.066305026,Non perishable,1,13,0,1,,0,False,True,False,False
11639,10.5,NA,0.019079308,Drinks,4,21,1,2,,0,False,True,False,False
11640,12.6,Low Fat,0.024174597,Drinks,1,33,2,0,,0,False,True,False,False
11641,14.75,Low Fat,0.088889913,Processed Foods,2,35,1,0,,0,False,False,False,True
11642,10.1,Low Fat,0.032096024,Processed Foods,1,16,0,1,,0,False,True,False,False
11643,14.1,Low Fat,0.066863337,Processed Foods,4,16,0,1,,0,False,True,False,False
11644,16.5,NA,0.036464158,Non perishable,3,35,1,0,,0,False,False,False,True
11645,7.63,Regular,0.135471737,Processed Foods,1,13,0,1,,0,False,True,False,False
11646,13.8,Regular,0.057194086,Processed Foods,4,13,0,1,,0,False,True,False,False
11647,8.35,Regular,0.127127013,Processed Foods,1,18,0,1,,0,False,True,False,False
11648,11.65,Regular,0.1328021,Processed Foods,1,35,0,2,,0,True,False,False,False
11649,8.6,NA,0.069080314,Non perishable,1,35,1,0,,0,False,False,False,True
11650,20.25,NA,0.018843242,Fruits and Vegetables,4,18,0,1,,0,False,True,False,False
11651,8.575,Regular,0.071992202,Drinks,4,18,0,1,,0,False,True,False,False
11652,17.85,Low Fat,0.052133441,Processed Foods,2,33,2,0,,0,False,True,False,False
11653,5.615,NA,0.126024084,Non perishable,2,18,0,1,,0,False,True,False,False
11654,12.15,NA,0.145335007,Non perishable,4,18,0,1,,0,False,True,False,False
11655,9.3,Low Fat,0.088574755,Processed Foods,3,35,1,0,,0,False,False,False,True
11656,7.56,Low Fat,0.063870008,Processed Foods,3,21,1,2,,0,False,True,False,False
11657,9.195,Regular,0.063704181,Processed Foods,1,35,1,0,,0,False,False,False,True
11658,10.8,Low Fat,0.08288617,Drinks,4,11,1,0,,0,False,False,True,False
11659,16.2,Regular,0.129148687,Processed Foods,3,13,0,1,,0,False,True,False,False
11660,13.0,Regular,0.070301658,Processed Foods,1,23,0,2,,0,False,True,False,False
11661,9.5,NA,0.0,Drinks,4,16,0,1,,0,False,True,False,False
11662,18.7,Low Fat,0.057526565,Drinks,1,16,0,1,,0,False,True,False,False
11663,7.235,Low Fat,0.100369729,Processed Foods,4,11,1,0,,0,False,False,True,False
11664,19.7,Regular,0.159923438,Processed Foods,4,35,1,0,,0,False,False,False,True
11665,11.1,NA,0.110672104,Fruits and Vegetables,4,23,0,2,,0,False,True,False,False
11666,7.155,Regular,0.168447861,Starchy Foods,1,21,1,2,,0,False,True,False,False
11667,7.825,NA,0.185913021,Non perishable,4,33,2,0,,0,False,True,False,False
11668,8.905,Low Fat,0.143938721,Processed Foods,1,13,0,1,,0,False,True,False,False
11669,15.5,Regular,0.156168446,Processed Foods,3,35,1,0,,0,False,False,False,True
11670,9.195,Low Fat,0.015883951,Processed Foods,1,21,1,2,,0,False,True,False,False
11671,11.65,Low Fat,0.039885362,Processed Foods,4,33,2,0,,0,False,True,False,False
11672,16.7,NA,0.0,Non perishable,4,22,0,0,,0,True,False,False,False
11673,9.1,Regular,0.081599833,Starchy Foods,3,33,2,0,,0,False,True,False,False
11674,11.35,Low Fat,0.030807134,Processed Foods,1,23,0,2,,0,False,True,False,False
11675,12.1,NA,0.107110465,Drinks,1,35,0,2,,0,True,False,False,False
11676,5.695,Regular,0.067644586,Starchy Foods,4,33,2,0,,0,False,True,False,False
11677,16.5,NA,0.035857676,Non perishable,1,13,0,1,,0,False,True,False,False
11678,10.695,NA,0.063710075,Non perishable,1,33,2,0,,0,False,True,False,False
11679,8.1,NA,0.127416049,Fruits and Vegetables,4,35,1,0,,0,False,False,False,True
11680,17.7,NA,0.0,Non perishable,3,21,1,2,,0,False,True,False,False
11681,19.0,Low Fat,0.067584358,Processed Foods,2,18,0,1,,0,False,True,False,False
11682,7.5,Low Fat,0.057125581,Processed Foods,4,35,0,2,,0,True,False,False,False
11683,6.615,Regular,0.091526478,Processed Foods,4,35,1,0,,0,False,False,False,True
11684,13.35,Low Fat,0.0,Processed Foods,3,11,1,0,,0,False,False,True,False
11685,14.65,NA,0.072053007,Non perishable,4,16,0,1,,0,False,True,False,False
11686,6.775,NA,0.184271924,Non perishable,1,35,0,2,,0,True,False,False,False
11687,16.7,Low Fat,0.0,Processed Foods,3,33,2,0,,0,False,True,False,False
11688,11.6,Low Fat,0.038518959,Drinks,1,23,0,2,,0,False,True,False,False
11689,8.96,NA,0.06904552,Fruits and Vegetables,4,21,1,2,,0,False,True,False,False
11690,9.6,NA,0.029764629,Non perishable,1,11,1,0,,0,False,False,True,False
11691,9.395,Low Fat,0.103248816,Processed Foods,4,35,1,0,,0,False,False,False,True
11692,12.6,NA,0.00749864,Non perishable,4,13,0,1,,0,False,True,False,False
11693,12.15,NA,0.14586127,Non perishable,4,13,0,1,,0,False,True,False,False
11694,9.395,Regular,0.131569883,Processed Foods,1,23,0,2,,0,False,True,False,False
11695,18.85,Low Fat,0.042649853,Processed Foods,4,23,0,2,,0,False,True,False,False
11696,17.6,Regular,0.052923474,Starchy Foods,1,35,1,0,,0,False,False,False,True
11697,15.85,NA,0.107508339,Drinks,1,33,2,0,,0,False,True,False,False
11698,17.6,NA,0.041785884,Drinks,3,11,1,0,,0,False,False,True,False
11699,21.1,Regular,0.020714738,Starchy Foods,2,16,0,1,,0,False,True,False,False
11700,11.65,Low Fat,0.033910827,Meats,2,21,1,2,,0,False,True,False,False
11701,6.71,Low Fat,0.035642187,Starchy Foods,4,21,1,2,,0,False,True,False,False
11702,15.6,Low Fat,0.087703106,Processed Foods,4,16,0,1,,0,False,True,False,False
11703,13.3,Low Fat,0.021393893,Processed Foods,2,13,0,1,,0,False,True,False,False
11704,14.1,NA,0.126492074,Fruits and Vegetables,1,13,0,1,,0,False,True,False,False
11705,11.395,Regular,0.116474658,Meats,4,22,0,0,,0,True,False,False,False
11706,13.65,Low Fat,0.066002079,Processed Foods,1,13,0,1,,0,False,True,False,False
11707,18.85,NA,0.040363971,Non perishable,4,16,0,1,,0,False,True,False,False
11708,11.8,NA,0.113329224,Drinks,4,23,0,2,,0,False,True,False,False
11709,19.25,Low Fat,0.101773845,Drinks,1,23,0,2,,0,False,True,False,False
11710,19.85,Regular,0.081620573,Starchy Foods,3,18,0,1,,0,False,True,False,False
11711,12.5,Low Fat,0.081299369,Meats,4,18,0,1,,0,False,True,False,False
11712,15.5,Low Fat,0.033059299,Processed Foods,2,13,0,1,,0,False,True,False,False
11713,17.75,NA,0.030481663,Non perishable,3,33,2,0,,0,False,True,False,False
11714,14.75,Low Fat,0.089503609,Processed Foods,2,18,0,1,,0,False,True,False,False
11715,8.985,Regular,0.058062665,Processed Foods,2,11,1,0,,0,False,False,True,False
11716,8.02,NA,0.019870463,Non perishable,3,23,0,2,,0,False,True,False,False
11717,9.8,Low Fat,0.026127057,Processed Foods,4,21,1,2,,0,False,True,False,False
11718,8.645,Low Fat,0.021708103,Processed Foods,1,13,0,1,,0,False,True,False,False
11719,17.35,Regular,0.027767045,Processed Foods,1,13,0,1,,0,False,True,False,False
11720,8.52,NA,0.027212419,Drinks,3,13,0,1,,0,False,True,False,False
11721,5.63,Regular,0.024680092,Meats,2,13,0,1,,0,False,True,False,False
11722,6.38,Low Fat,0.031892144,Drinks,3,16,0,1,,0,False,True,False,False
11723,11.6,Low Fat,0.03833243,Drinks,1,35,1,0,,0,False,False,False,True
11724,5.78,Low Fat,0.0965817,Starchy Foods,3,18,0,1,,0,False,True,False,False
11725,10.0,Regular,0.0,Processed Foods,2,21,1,2,,0,False,True,False,False
11726,11.6,Regular,0.0097782,Processed Foods,4,21,1,2,,0,False,True,False,False
11727,11.65,NA,0.0,Fruits and Vegetables,4,11,1,0,,0,False,False,True,False
11728,19.2,Regular,0.157200063,Processed Foods,4,22,0,0,,0,True,False,False,False
11729,10.895,Regular,0.016105023,Drinks,2,22,0,0,,0,True,False,False,False
11730,17.35,Regular,0.069419362,Processed Foods,1,22,0,0,,0,True,False,False,False
11731,6.65,NA,0.146740745,Fruits and Vegetables,2,22,0,0,,0,True,False,False,False
11732,9.3,Low Fat,0.049938496,Processed Foods,4,35,0,2,,0,True,False,False,False
11733,7.725,NA,0.029072283,Non perishable,2,23,0,2,,0,False,True,False,False
11734,8.71,Regular,0.072267645,Processed Foods,3,21,1,2,,0,False,True,False,False
11735,16.1,NA,0.100436145,Fruits and Vegetables,1,18,0,1,,0,False,True,False,False
11736,14.65,NA,0.170318251,Drinks,1,23,0,2,,0,False,True,False,False
11737,12.6,NA,0.087453208,Fruits and Vegetables,2,23,0,2,,0,False,True,False,False
11738,13.1,Low Fat,0.006062712,Processed Foods,4,23,0,2,,0,False,True,False,False
11739,20.5,NA,0.020505252,Fruits and Vegetables,1,35,1,0,,0,False,False,False,True
11740,11.15,Regular,0.085860034,Processed Foods,3,33,2,0,,0,False,True,False,False
11741,20.7,Regular,0.079230482,Processed Foods,2,33,2,0,,0,False,True,False,False
11742,10.195,Low Fat,0.159162446,Processed Foods,3,35,1,0,,0,False,False,False,True
11743,14.0,Low Fat,0.023869126,Processed Foods,2,13,0,1,,0,False,True,False,False
11744,19.1,NA,0.067431883,Non perishable,1,18,0,1,,0,False,True,False,False
11745,9.695,Regular,0.21471985,Processed Foods,4,22,0,0,,0,True,False,False,False
11746,19.1,Low Fat,0.045564412,Drinks,1,13,0,1,,0,False,True,False,False
11747,17.85,Regular,0.020979394,Meats,4,21,1,2,,0,False,True,False,False
11748,11.65,Regular,0.075967092,Processed Foods,1,21,1,2,,0,False,True,False,False
11749,12.3,Regular,0.064719441,Starchy Foods,1,21,1,2,,0,False,True,False,False
11750,12.1,Low Fat,0.029981513,Processed Foods,1,35,1,0,,0,False,False,False,True
11751,7.81,Regular,0.05553914,Processed Foods,2,13,0,1,,0,False,True,False,False
11752,20.1,NA,0.015022332,Non perishable,2,13,0,1,,0,False,True,False,False
11753,10.5,Regular,0.066450399,Starchy Foods,1,11,1,0,,0,False,False,True,False
11754,6.385,Regular,0.216601163,Processed Foods,1,35,0,2,,0,True,False,False,False
11755,8.575,Regular,0.072139167,Drinks,4,11,1,0,,0,False,False,True,False
11756,20.1,NA,0.022420996,Fruits and Vegetables,4,16,0,1,,0,False,True,False,False
11757,21.2,Low Fat,0.070676281,Processed Foods,3,23,0,2,,0,False,True,False,False
11758,10.3,Low Fat,0.069701022,Drinks,4,35,1,0,,0,False,False,False,True
11759,16.0,NA,0.077011493,Fruits and Vegetables,1,18,0,1,,0,False,True,False,False
11760,17.1,Low Fat,0.032600958,Processed Foods,3,33,2,0,,0,False,True,False,False
11761,15.35,Low Fat,0.074254285,Processed Foods,1,35,1,0,,0,False,False,False,True
11762,12.5,NA,0.181114059,Non perishable,3,35,0,2,,0,True,False,False,False
11763,19.35,Low Fat,0.016608334,Processed Foods,2,16,0,1,,0,False,True,False,False
11764,19.35,Regular,0.104659766,Processed Foods,3,22,0,0,,0,True,False,False,False
11765,11.85,Low Fat,0.133211023,Drinks,2,11,1,0,,0,False,False,True,False
11766,8.0,Regular,0.030259174,Starchy Foods,4,16,0,1,,0,False,True,False,False
11767,6.385,NA,0.083432299,Drinks,2,35,1,0,,0,False,False,False,True
11768,17.85,Low Fat,0.018805505,Processed Foods,4,22,0,0,,0,True,False,False,False
11769,16.6,NA,0.136008489,Drinks,3,18,0,1,,0,False,True,False,False
11770,17.2,Regular,0.02504491,Processed Foods,3,35,1,0,,0,False,False,False,True
11771,8.485,NA,0.0582501,Non perishable,2,18,0,1,,0,False,True,False,False
11772,18.1,NA,0.048899701,Non perishable,2,33,2,0,,0,False,True,False,False
11773,6.425,NA,0.093835595,Fruits and Vegetables,3,11,1,0,,0,False,False,True,False
11774,8.655,Regular,0.088331849,Processed Foods,2,21,1,2,,0,False,True,False,False
11775,19.7,Low Fat,0.0,Processed Foods,3,23,0,2,,0,False,True,False,False
11776,10.895,NA,0.027102628,Non perishable,1,18,0,1,,0,False,True,False,False
11777,10.8,NA,0.061225298,Drinks,3,18,0,1,,0,False,True,False,False
11778,20.6,Low Fat,0.083342202,Processed Foods,2,11,1,0,,0,False,False,True,False
11779,7.07,Low Fat,0.093593225,Processed Foods,2,33,2,0,,0,False,True,False,False
11780,12.3,Regular,0.101754942,Processed Foods,1,35,0,2,,0,True,False,False,False
